cancer	gene	stable_gene_id	study_A	study_B	top_A	top_B	n_common_categories	same_top_all_categories	top_A_shared	top_B_shared	same_top_shared_categories	bootstrap_top_A	bootstrap_top_B	same_top_both_bootstrap_ge080	status	reason
PDAC	BLVRB	UniProtKB:P30043	GSE263733	GSE278688	Myeloid	Epithelial/Ductal	6	False	Myeloid	Epithelial/Ductal	False	0.936	0.995	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BLVRB	UniProtKB:P30043	GSE263733	GSE242230	Myeloid	Erythrocyte	6	False	Myeloid	Myeloid	True	0.936	0.586	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BLVRB	UniProtKB:P30043	GSE278688	GSE242230	Epithelial/Ductal	Erythrocyte	6	False	Epithelial/Ductal	Myeloid	False	0.995	0.586	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BST1	UniProtKB:Q10588	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BST1	UniProtKB:Q10588	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BST1	UniProtKB:Q10588	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BUD23	UniProtKB:O43709	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BUD23	UniProtKB:O43709	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	BUD23	UniProtKB:O43709	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAD	UniProtKB:P27708	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.669	0.902	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAD	UniProtKB:P27708	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.669	0.609	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAD	UniProtKB:P27708	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.902	0.609	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAMKMT	UniProtKB:Q7Z624	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.757	0.663	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAMKMT	UniProtKB:Q7Z624	GSE263733	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.757	0.836	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CAMKMT	UniProtKB:Q7Z624	GSE278688	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	0.663	0.836	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARM1	UniProtKB:Q86X55	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.367	0.516	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARM1	UniProtKB:Q86X55	GSE263733	GSE242230	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.367	0.893	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARM1	UniProtKB:Q86X55	GSE278688	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.516	0.893	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNMT1	UniProtKB:Q8N4J0	GSE263733	GSE278688	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.392	0.997	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNMT1	UniProtKB:Q8N4J0	GSE263733	GSE242230	Epithelial/Ductal	T/NK	6	False	Epithelial/Ductal	T/NK	False	0.392	0.911	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNMT1	UniProtKB:Q8N4J0	GSE278688	GSE242230	T/NK	T/NK	6	True	T/NK	T/NK	True	0.997	0.911	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNS1	UniProtKB:A5YM72	GSE263733	GSE278688	Fibroblast/CAF	Epithelial/Ductal	6	False	Fibroblast/CAF	Epithelial/Ductal	False	0.88	0.787	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNS1	UniProtKB:A5YM72	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.88	0.606	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CARNS1	UniProtKB:A5YM72	GSE278688	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.787	0.606	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CD38	UniProtKB:P28907	GSE263733	GSE278688	B/Plasma	B/Plasma	6	True	B/Plasma	B/Plasma	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CD38	UniProtKB:P28907	GSE263733	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	1.0	0.862	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CD38	UniProtKB:P28907	GSE278688	GSE242230	B/Plasma	T/NK	6	False	B/Plasma	T/NK	False	0.999	0.862	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDA	UniProtKB:P32320	GSE263733	GSE278688	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.407	0.876	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDA	UniProtKB:P32320	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.407	0.984	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDA	UniProtKB:P32320	GSE278688	GSE242230	Endothelial	Myeloid	6	False	Endothelial	Myeloid	False	0.876	0.984	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDK5RAP1	UniProtKB:Q96SZ6	GSE263733	GSE278688	T/NK	T/NK	6	True	T/NK	T/NK	True	0.961	0.979	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDK5RAP1	UniProtKB:Q96SZ6	GSE263733	GSE242230	T/NK	Epithelial/Ductal	6	False	T/NK	Epithelial/Ductal	False	0.961	0.493	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDK5RAP1	UniProtKB:Q96SZ6	GSE278688	GSE242230	T/NK	Epithelial/Ductal	6	False	T/NK	Epithelial/Ductal	False	0.979	0.493	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDKAL1	UniProtKB:Q5VV42	GSE263733	GSE278688	Endothelial	B/Plasma	6	False	Endothelial	B/Plasma	False	0.816	0.741	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDKAL1	UniProtKB:Q5VV42	GSE263733	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.816	0.575	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CDKAL1	UniProtKB:Q5VV42	GSE278688	GSE242230	B/Plasma	Endothelial	6	False	B/Plasma	Endothelial	False	0.741	0.575	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CEL	UniProtKB:P19835	GSE263733	GSE278688	Acinar	Epithelial/Ductal	6	False	Epithelial/Ductal	Epithelial/Ductal	True	0.817	0.999	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CEL	UniProtKB:P19835	GSE263733	GSE242230	Acinar	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.817	0.995	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CEL	UniProtKB:P19835	GSE278688	GSE242230	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.999	0.995	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES1	UniProtKB:P23141	GSE263733	GSE278688	Myeloid	Fibroblast/CAF	6	False	Myeloid	Fibroblast/CAF	False	0.636	0.872	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES1	UniProtKB:P23141	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.636	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES1	UniProtKB:P23141	GSE278688	GSE242230	Fibroblast/CAF	Myeloid	6	False	Fibroblast/CAF	Myeloid	False	0.872	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES2	UniProtKB:O00748	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	0.992	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES2	UniProtKB:O00748	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CES2	UniProtKB:O00748	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.992	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CISD1	UniProtKB:Q9NZ45	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.91	0.645	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CISD1	UniProtKB:Q9NZ45	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.91	0.722	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CISD1	UniProtKB:Q9NZ45	GSE278688	GSE242230	Endothelial	Fibroblast/CAF	6	False	Endothelial	Fibroblast/CAF	False	0.645	0.722	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CLYBL	UniProtKB:Q8N0X4	GSE263733	GSE278688	Endothelial	B/Plasma	6	False	Endothelial	B/Plasma	False	0.326	0.743	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CLYBL	UniProtKB:Q8N0X4	GSE263733	GSE242230	Endothelial	Epithelial/Ductal	6	False	Endothelial	Epithelial/Ductal	False	0.326	0.622	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CLYBL	UniProtKB:Q8N0X4	GSE278688	GSE242230	B/Plasma	Epithelial/Ductal	6	False	B/Plasma	Epithelial/Ductal	False	0.743	0.622	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK1	UniProtKB:P30085	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK1	UniProtKB:P30085	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	1.0	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK1	UniProtKB:P30085	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.999	1.0	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK2	UniProtKB:Q5EBM0	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.982	0.972	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK2	UniProtKB:Q5EBM0	GSE263733	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.982	0.4	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMPK2	UniProtKB:Q5EBM0	GSE278688	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.972	0.4	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR1	UniProtKB:Q8N1G2	GSE263733	GSE278688	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	0.75	0.809	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR1	UniProtKB:Q8N1G2	GSE263733	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.75	0.72	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR1	UniProtKB:Q8N1G2	GSE278688	GSE242230	Endothelial	T/NK	6	False	Endothelial	T/NK	False	0.809	0.72	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR2	UniProtKB:Q8IYT2	GSE263733	GSE278688	Epithelial/Ductal	B/Plasma	6	False	Epithelial/Ductal	B/Plasma	False	0.979	0.988	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR2	UniProtKB:Q8IYT2	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.979	0.907	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CMTR2	UniProtKB:Q8IYT2	GSE278688	GSE242230	B/Plasma	Epithelial/Ductal	6	False	B/Plasma	Epithelial/Ductal	False	0.988	0.907	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP1	UniProtKB:Q96KN2	GSE263733	GSE278688	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP1	UniProtKB:Q96KN2	GSE263733	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP1	UniProtKB:Q96KN2	GSE278688	GSE242230	NOT_EVALUABLE	NOT_EVALUABLE	6	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NA	NA	NOT_EVALUABLE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP2	UniProtKB:Q96KP4	GSE263733	GSE278688	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.966	0.999	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP2	UniProtKB:Q96KP4	GSE263733	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.966	0.938	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CNDP2	UniProtKB:Q96KP4	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.999	0.938	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COMT	UniProtKB:P21964	GSE263733	GSE278688	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.554	0.833	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COMT	UniProtKB:P21964	GSE263733	GSE242230	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.554	0.89	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COMT	UniProtKB:P21964	GSE278688	GSE242230	Myeloid	Myeloid	6	True	Myeloid	Myeloid	True	0.833	0.89	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ3	UniProtKB:Q9NZJ6	GSE263733	GSE278688	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.862	0.966	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ3	UniProtKB:Q9NZJ6	GSE263733	GSE242230	Epithelial/Ductal	Fibroblast/CAF	6	False	Epithelial/Ductal	Fibroblast/CAF	False	0.862	0.557	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ3	UniProtKB:Q9NZJ6	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.966	0.557	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ5	UniProtKB:Q5HYK3	GSE263733	GSE278688	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.765	0.638	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ5	UniProtKB:Q5HYK3	GSE263733	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.765	0.847	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ5	UniProtKB:Q5HYK3	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.638	0.847	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ7	UniProtKB:Q99807	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.88	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ7	UniProtKB:Q99807	GSE263733	GSE242230	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.998	0.998	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	COQ7	UniProtKB:Q99807	GSE278688	GSE242230	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.88	0.998	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRAT	UniProtKB:P43155	GSE263733	GSE278688	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.709	0.924	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRAT	UniProtKB:P43155	GSE263733	GSE242230	Acinar	Fibroblast/CAF	6	False	Fibroblast/CAF	Fibroblast/CAF	True	0.709	0.869	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRAT	UniProtKB:P43155	GSE278688	GSE242230	Fibroblast/CAF	Fibroblast/CAF	6	True	Fibroblast/CAF	Fibroblast/CAF	True	0.924	0.869	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYL1	UniProtKB:Q9Y2S2	GSE263733	GSE278688	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.568	0.937	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYL1	UniProtKB:Q9Y2S2	GSE263733	GSE242230	Epithelial/Ductal	Endothelial	6	False	Epithelial/Ductal	Endothelial	False	0.568	0.47	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYL1	UniProtKB:Q9Y2S2	GSE278688	GSE242230	Myeloid	Endothelial	6	False	Myeloid	Endothelial	False	0.937	0.47	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYM	UniProtKB:Q14894	GSE263733	GSE278688	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.997	0.998	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYM	UniProtKB:Q14894	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.997	0.982	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CRYM	UniProtKB:Q14894	GSE278688	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.998	0.982	True	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CS	UniProtKB:O75390	GSE263733	GSE278688	Epithelial/Ductal	Myeloid	6	False	Epithelial/Ductal	Myeloid	False	0.924	0.931	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CS	UniProtKB:O75390	GSE263733	GSE242230	Epithelial/Ductal	Epithelial/Ductal	6	True	Epithelial/Ductal	Epithelial/Ductal	True	0.924	0.468	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CS	UniProtKB:O75390	GSE278688	GSE242230	Myeloid	Epithelial/Ductal	6	False	Myeloid	Epithelial/Ductal	False	0.931	0.468	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CSAD	UniProtKB:Q9Y600	GSE263733	GSE278688	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.893	1.0	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CSAD	UniProtKB:Q9Y600	GSE263733	GSE242230	Fibroblast/CAF	Endothelial	6	False	Fibroblast/CAF	Endothelial	False	0.893	0.319	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
PDAC	CSAD	UniProtKB:Q9Y600	GSE278688	GSE242230	Endothelial	Endothelial	6	True	Endothelial	Endothelial	True	1.0	0.319	False	DONE	Descriptive label;clinical cross-study identity de-duplication remains unverified
