cancer	cohort	stable_gene_id	gene	measured_feature_id	mapping_policy	mapping_version	status	reason	source_id
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NST1	PNPLA3	PNPLA3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P41247	PNPLA4	PNPLA4	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IY17	PNPLA6	PNPLA6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6ZV29	PNPLA7	PNPLA7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NP80	PNPLA8	PNPLA8	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9HAZ2	PRDM16	PRDM16	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q13029	PRDM2	PRDM2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NQX0	PRDM6	PRDM6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NQW5	PRDM7	PRDM7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NQV7	PRDM9	PRDM9	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q99873	PRMT1	PRMT1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P55345	PRMT2	PRMT2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O60678	PRMT3	PRMT3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O14744	PRMT5	PRMT5	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96LA8	PRMT6	PRMT6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NVM4	PRMT7	PRMT7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NR22	PRMT8	PRMT8	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6P2P2	PRMT9	PRMT9	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y617	PSAT1	PSAT1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96BW5	PTER	PTER	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N8N7	PTGR2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P32322	PYCR1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96C36	PYCR2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q53H96	PYCR3	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8WU10	PYROXD1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P47897	QARS1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P09417	QDPR	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P54725	RAD23A	RAD23A	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P54727	RAD23B	RAD23B	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O75452	RDH16	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q92781	RDH5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P52758	RIDA	RIDA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9H6W3	RIOX1	RIOX1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IUF8	RIOX2	RIOX2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q5VYX0	RNLS	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O43148	RNMT	RNMT	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q5VWQ0	RSBN1	RSBN1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8WWV3	RTN4IP1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y3Z3	SAMHD1	SAMHD1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6SZW1	SARM1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N3Y7	SDR16C5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8NEX9	SDR9C7	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P20132	SDS	SDS	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96GA7	SDSL	SDSL	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15047	SETD1A	SETD1A	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9UPS6	SETD1B	SETD1B	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BYW2	SETD2	SETD2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q86TU7	SETD3	SETD3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NVD3	SETD4	SETD4	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9C0A6	SETD5	SETD5	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8TBK2	SETD6	SETD6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8WTS6	SETD7	SETD7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q15047	SETDB1	SETDB1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96T68	SETDB2	SETDB2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q53H47	SETMAR	SETMAR	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96EB6	SIRT1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IXJ6	SIRT2	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NTG7	SIRT3	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y6E7	SIRT4	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NXA8	SIRT5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N6T7	SIRT6	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9NRC8	SIRT7	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q13183	SLC13A2	SLC13A2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8WWT9	SLC13A3	SLC13A3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q86YT5	SLC13A5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P46059	SLC15A1	SLC15A1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q16348	SLC15A2	SLC15A2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P53985	SLC16A1	SLC16A1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8TF71	SLC16A10	SLC16A10	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8NCK7	SLC16A11	SLC16A11	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15427	SLC16A3	SLC16A3	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15403	SLC16A6	SLC16A6	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O60669	SLC16A7	SLC16A7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q15758	SLC1A5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15245	SLC22A1	SLC22A1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8IZD6	SLC22A15	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O15244	SLC22A2	SLC22A2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O76082	SLC22A5	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y694	SLC22A7	SLC22A7	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8TCC7	SLC22A8	SLC22A8	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:P53007	SLC25A1	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q02978	SLC25A11	SLC25A11	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O95258	SLC25A14	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9Y619	SLC25A15	SLC25A15	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O43808	SLC25A17	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BXI2	SLC25A2	SLC25A2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O43772	SLC25A20	SLC25A20	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q9BQT8	SLC25A21	SLC25A21	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q70HW3	SLC25A26	SLC25A26	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q8N8R3	SLC25A29	SLC25A29	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96CQ1	SLC25A36	SLC25A36	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q96H78	SLC25A44	SLC25A44	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:Q6Q0C1	SLC25A47	NA	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	ACCESS_BLOCKED	Additional history-union gene needs server matrix labels	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O00337	SLC28A1	SLC28A1	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
PDAC	CAMP_PDAC_GSE62452	UniProtKB:O43868	SLC28A2	SLC28A2	Historical exact canonical or unique reviewed alias;not freshly re-executed	PDAC_CAMP_source_SOP_v3	DONE	EXACT_CANONICAL	results/PDAC/03_PATIENT/20260922T053500Z_internal_paired51_v2
