cancer	cohort	feature_id	metabolite_key	metabolite_name	gene	stable_gene_id	uniprot_accession	mapping_status	relationship_type	reaction	role	source_url	source_evidence	reason	reused_library	original_evidence_id
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	a hydroperoxy polyunsaturated fatty acid + 2 glutathione = a hydroxy polyunsaturated fatty acid + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11115402""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:19057
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	tert-butyl hydroperoxide + 2 glutathione = tert-butanol + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:69412
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	cumene hydroperoxide + 2 glutathione = 2-phenylpropan-2-ol + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:69651
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(13S)-hydroperoxy-(9Z,11E)-octadecadienoate + 2 glutathione = (13S)-hydroxy-(9Z,11E)-octadecadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:48888
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(9S)-hydroperoxy-(10E,12Z)-octadecadienoate + 2 glutathione = (9S)-hydroxy-(10E,12Z)-octadecadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76687
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate + 2 glutathione = (5S)-hydroxy-(6E,8Z,11Z,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:48620
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 2 glutathione = (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11115402""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:50708
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(12R)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 2 glutathione = (12R)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76691
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + 2 glutathione = (15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76695
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(5S)-hydroperoxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate + 2 glutathione = (5S)-hydroxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76699
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(12S)-hydroperoxy-(5Z,8Z,10E,14Z,17Z)-eicosapentaenoate + 2 glutathione = (12S)-hydroxy-(5Z,8Z,10E,14Z,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76703
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate + 2 glutathione = (15S)-hydroxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76707
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(11Z,13E)-eicosadienoate + 2 glutathione = (15S)-hydroxy-(11Z,13E)-eicosadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76711
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX1	HGNC:4553	P07203	DIRECT_ACCEPTED	enzyme	(17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + 2 glutathione = (17S)-hydroxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P07203/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76715
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	a hydroperoxy polyunsaturated fatty acid + 2 glutathione = a hydroxy polyunsaturated fatty acid + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11115402""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:19057
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	2 glutathione + H2O2 = glutathione disulfide + 2 H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:16833
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	tert-butyl hydroperoxide + 2 glutathione = tert-butanol + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17630701""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:69412
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	cumene hydroperoxide + 2 glutathione = 2-phenylpropan-2-ol + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:69651
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(9S)-hydroperoxy-(10E,12Z)-octadecadienoate + 2 glutathione = (9S)-hydroxy-(10E,12Z)-octadecadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76687
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(13S)-hydroperoxy-(9Z,11E)-octadecadienoate + 2 glutathione = (13S)-hydroxy-(9Z,11E)-octadecadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:48888
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(5S)-hydroperoxy-(6E,8Z,11Z,14Z)-eicosatetraenoate + 2 glutathione = (5S)-hydroxy-(6E,8Z,11Z,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:48620
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(12R)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 2 glutathione = (12R)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76691
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(12S)-hydroperoxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + 2 glutathione = (12S)-hydroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11115402""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:50708
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + 2 glutathione = (15S)-hydroxy-(5Z,8Z,11Z,13E)-eicosatetraenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76695
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(5S)-hydroperoxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate + 2 glutathione = (5S)-hydroxy-(6E,8Z,11Z,14Z,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76699
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(12S)-hydroperoxy-(5Z,8Z,10E,14Z,17Z)-eicosapentaenoate + 2 glutathione = (12S)-hydroxy-(5Z,8Z,10E,14Z,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76703
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate + 2 glutathione = (15S)-hydroxy-(5Z,8Z,11Z,13E,17Z)-eicosapentaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76707
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(15S)-hydroperoxy-(11Z,13E)-eicosadienoate + 2 glutathione = (15S)-hydroxy-(11Z,13E)-eicosadienoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76711
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	(17S)-hydroperoxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + 2 glutathione = (17S)-hydroxy-(4Z,7Z,10Z,13Z,15E,19Z)-docosahexaenoate + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76715
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GPX4	HGNC:4556	P36969	DIRECT_ACCEPTED	enzyme	a hydroperoxy-1,2-diacyl-glycero-3-phosphocholine + 2 glutathione = a hydroxy-1,2-diacyl-glycero-3-phosphocholine + glutathione disulfide + H2O	substrate_as_written	https://www.uniprot.org/uniprotkb/P36969/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36608588""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:76731
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GSR	ENSG00000104687	P00390	DIRECT_ACCEPTED	enzyme	2 glutathione + NADP(+) = glutathione disulfide + NADPH + H(+)	substrate_as_written	https://www.uniprot.org/uniprotkb/P00390/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17185460""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:11740
ccRCC	ccRCC4	ccRCC4_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GSS	ENSG00000100983	P48637	DIRECT_ACCEPTED	enzyme	gamma-L-glutamyl-L-cysteine + glycine + ATP = glutathione + ADP + phosphate + H(+)	product_as_written	https://www.uniprot.org/uniprotkb/P48637/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7646467""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9215686""}]"	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence	PRAD_mapping_v1	RHEA:13557
