cancer	cohort	stage_id	run_id	analysis_version	feature_id	metabolite_key	metabolite_name	gene	uniprot_accession	relationship_type	role	reaction	mapping_status	source_url	source_evidence	provenance	original_evidence_id	source_commit	reason
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	CNDP2	Q96KP4	enzyme	product_as_written	L-cysteinylglycine + H2O = L-cysteine + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96KP4/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19346245""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25964343""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:28783	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:b1e19189fde23790	KEGG:C00097	cysteine	CNDP2	Q96KP4	enzyme	product_as_written	L-alanyl-L-cysteine + H2O = L-cysteine + L-alanine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q96KP4/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19346245""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:67380	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	N,N'-diacetylchitobiose + H2O = 2 N-acetyl-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1527079""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:30671	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-di-N-acetylchitobiose + H2O = N-acetyl-beta-D-glucosamine + N-acetyl-alpha-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16794344""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:85211	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-tri-N-acetylchitotriose + H2O = beta-di-N-acetylchitobiose + N-acetyl-alpha-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16794344""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:85207	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-tetra-N-acetylchitotetraose + H2O = beta-tri-N-acetylchitotriose + N-acetyl-alpha-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16794344""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:85203	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-penta-N-acetylchitopentaose + H2O = beta-tetra-N-acetylchitotetraose + N-acetyl-alpha-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16794344""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:85199	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-hexa-N-acetylchitohexaose + H2O = beta-penta-N-acetylchitopentaose + N-acetyl-alpha-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16794344""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:85195	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:1982b9b3bdf60163	KEGG:C00140	N-acetylglucosamine	CTBS	Q01459	enzyme	product_as_written	alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-beta-D-GlcNAc-(1->4)-D-GlcNAc + H2O = alpha-D-Man-(1->3)-[alpha-D-Man-(1->6)]-beta-D-Man-(1->4)-D-GlcNAc + N-acetyl-D-glucosamine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01459/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16115860""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:84983	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:5915046179dc9108	KEGG:C00491	cystine	CTNS	O60931	enzyme	both_sides	L-cystine(out) + H(+)(out) = L-cystine(in) + H(+)(in)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O60931/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11689434""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""22232659""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""36113465""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:66172	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:366993077ce453b4	KEGG:C00187	cholesterol	CYP27A1	Q02318	enzyme	substrate_as_written	2 reduced [adrenodoxin] + cholesterol + O2 + 2 H(+) = (25R)-cholest-5-ene-3beta,26-diol + 2 oxidized [adrenodoxin] + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q02318/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12077124""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21411718""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9660774""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:46400;RHEA-COMP:9998;RHEA-COMP:9999	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	DPEP1	P16444	enzyme	product_as_written	leukotriene D4 + H2O = leukotriene E4 + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P16444/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""2303490""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32325220""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:48616	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	DPEP1	P16444	enzyme	product_as_written	L-cystine-bis-glycine + 2 H2O = L-cystine + 2 glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P16444/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32325220""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60520	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:5915046179dc9108	KEGG:C00491	cystine	DPEP1	P16444	enzyme	product_as_written	L-cystine-bis-glycine + 2 H2O = L-cystine + 2 glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P16444/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""32325220""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:60520	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	DPEP1	P16444	enzyme	product_as_written	glycyldehydrophenylalanine + H2O = 2,3-didehydrophenylalanine + glycine	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P16444/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""2303490""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""31442408""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""6334084""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:62704	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:50d5b3a87b9cda4e	KEGG:C00631	2-phosphoglycerate	ENO1	P06733	enzyme	substrate_as_written	(2R)-2-phosphoglycerate = phosphoenolpyruvate + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P06733/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1369209""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""29775581""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:10164	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:50d5b3a87b9cda4e	KEGG:C00631	2-phosphoglycerate	ENO2	P09104	enzyme	substrate_as_written	(2R)-2-phosphoglycerate = phosphoenolpyruvate + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P09104/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P06733""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:10164	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:50d5b3a87b9cda4e	KEGG:C00631	2-phosphoglycerate	ENO3	P13929	enzyme	substrate_as_written	(2R)-2-phosphoglycerate = phosphoenolpyruvate + H2O	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P13929/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""P15429""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:10164	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GALK2	Q01415	enzyme	product_as_written	N-acetyl-alpha-D-galactosamine + ATP = N-acetyl-alpha-D-galactosamine 1-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01415/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16006554""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8798585""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:12617	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:8ca6dcc269660d3c	KEGG:C01074	N-acetylgalactosamine	GALK2	Q01415	enzyme	substrate_as_written	N-acetyl-alpha-D-galactosamine + ATP = N-acetyl-alpha-D-galactosamine 1-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/Q01415/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""16006554""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8798585""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:12617	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:c9720c72406a9789	KEGG:C00037	glycine	GCAT	O75600	enzyme	substrate_as_written	glycine + acetyl-CoA = (2S)-2-amino-3-oxobutanoate + CoA	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/O75600/entry	"[{""evidenceCode"": ""ECO:0000250"", ""source"": ""UniProtKB"", ""id"": ""Q0P5L8""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:20736	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCK	P35557	enzyme	product_as_written	a D-hexose + ATP = a D-hexose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""11916951""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""15277402""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17082186""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""18322640""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""19146401""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""25015100""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""8325892""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:22740	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCK	P35557	enzyme	product_as_written	D-fructose + ATP = D-fructose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7742312""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:16125	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:88a2f109b13da155	KEGG:C00031	glucose	GCK	P35557	enzyme	substrate_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7742312""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCK	P35557	enzyme	product_as_written	D-glucose + ATP = D-glucose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7742312""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:17825	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCK	P35557	enzyme	product_as_written	D-mannose + ATP = D-mannose 6-phosphate + ADP + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P35557/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""7742312""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:11028	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCLC	P48506	enzyme	product_as_written	L-cysteine + L-glutamate + ATP = gamma-L-glutamyl-L-cysteine + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48506/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12663448""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9675072""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13285	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:b1e19189fde23790	KEGG:C00097	cysteine	GCLC	P48506	enzyme	substrate_as_written	L-cysteine + L-glutamate + ATP = gamma-L-glutamyl-L-cysteine + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48506/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""12663448""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9675072""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:13285	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:6143f6080f1ad39b	KEGG:C00008	adenosine 5'-diphosphate (ADP)	GCLC	P48506	enzyme	product_as_written	(2S)-2-aminobutanoate + L-glutamate + ATP = gamma-L-glutamyl-(2S)-2-aminobutanoate + ADP + phosphate + H(+)	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P48506/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""9675072""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:72067	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GGT1	P19440	enzyme	substrate_as_written	glutathione + H2O = L-cysteinylglycine + L-glutamate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P19440/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""17924658""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21447318""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:28807	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
PRAD	CAMP_PRAD	02_MAPPING	20260922T142000Z_discovery_v1	prad_mapping_v1	PRAD_FEATURE:f1cfefc7a1a449f0	KEGG:C00051	glutathione, reduced (GSH)	GGT5	P36269	enzyme	substrate_as_written	glutathione + H2O = L-cysteinylglycine + L-glutamate	DIRECT_ACCEPTED	https://www.uniprot.org/uniprotkb/P36269/entry	"[{""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""1676842""}, {""evidenceCode"": ""ECO:0000269"", ""source"": ""PubMed"", ""id"": ""21447318""}]"	UniProt reviewed human entry, exact listed participant; evidence may be inferred	RHEA:28807	current_public_snapshot	Inherited CAMP chemical identity; not new stereochemical identification or flux evidence
