cancer	stable_gene_id	gene	in_current_pool	history_only	relation_ids	n_relations	RNA_background	RNA_source_run	cell_background	sc_source_run	functional_source_ref	external_source_ref	data_limitations	next_action	status	reason	n_current_direct_relations	n_conditional_relations	historical_relation_ids	n_historical_original42_relations	historical_relation_index	RNA_effect	RNA_p	RNA_q	RNA_n	RNA_test_family	RNA_status	RNA_up_pairs	RNA_down_pairs	RNA_equal_pairs	all3_same_unique_top	all3_top_bootstrap_ge080	source_type	GSE263733_top_celltype	GSE263733_runner_celltype	GSE263733_top_gap	GSE263733_bootstrap_top_frequency	GSE263733_bootstrap_valid	GSE263733_max_detection	GSE263733_n_evaluable_celltypes	GSE263733_status	GSE263733_matrix_coverage_status	GSE263733_top_detection_fraction	GSE263733_top_source_labels	GSE278688_top_celltype	GSE278688_runner_celltype	GSE278688_top_gap	GSE278688_bootstrap_top_frequency	GSE278688_bootstrap_valid	GSE278688_max_detection	GSE278688_n_evaluable_celltypes	GSE278688_status	GSE278688_matrix_coverage_status	GSE278688_top_detection_fraction	GSE278688_top_source_labels	GSE242230_top_celltype	GSE242230_runner_celltype	GSE242230_top_gap	GSE242230_bootstrap_top_frequency	GSE242230_bootstrap_valid	GSE242230_max_detection	GSE242230_n_evaluable_celltypes	GSE242230_status	GSE242230_matrix_coverage_status	GSE242230_top_detection_fraction	GSE242230_top_source_labels
PDAC	UniProtKB:O43315	AQP9	True	False	48da3abb01cae67f	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	48da3abb01cae67f	1	historical_relation_index.tsv	-0.0020288936496473	0.9957820387304002	0.9957820387304002	11	RNA_PAIRED_CURRENT	DONE	5	6	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	Fibroblast/CAF	0.5781769370957166	1.0	1000	0.5101004394000218	7	DONE	DONE	0.5101004394000218	20.0	Myeloid	Endothelial	0.2891608965912373	1.0	1000	0.1914678960379871	6	DONE	DONE	0.1914678960379871	13.0	Myeloid	Fibroblast/CAF	0.2059539581520886	1.0	1000	0.2019635691850084	7	DONE	DONE	0.2019635691850084	20.0
PDAC	UniProtKB:P05089	ARG1	True	False	c08a241f461fe898	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	c08a241f461fe898	1	historical_relation_index.tsv	-0.0756222041332972	0.3241351007745137	0.4271461691976659	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0020608487828952	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0011213388577138	6	NOT_EVALUABLE	DONE	NA	NA	Erythrocyte	Myeloid	0.0176111708088933	0.456	1000	0.0200298953662182	7	DONE	DONE	0.0200298953662182	3.0
PDAC	UniProtKB:P78540	ARG2	True	False	58f5f0eda09cac3c	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0	58f5f0eda09cac3c	1	historical_relation_index.tsv	-0.1904848466047181	0.1126497235134107	0.2173787633422847	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0293079548149193	0.969	1000	0.1772163343275131	7	DONE	DONE	0.1772163343275131	18.0	T/NK	B/Plasma	0.0326328360952623	0.804	1000	0.1197909976527324	6	DONE	DONE	0.1197909976527324	13.0	Erythrocyte	Epithelial/Ductal	0.0786948905200731	0.461	1000	0.088490284005979	7	DONE	DONE	0.088490284005979	3.0
PDAC	UniProtKB:Q9HBK9	AS3MT	False	True	e11ff2563c792b4e	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.75605159517336	0.0326022824305951	0.1107105641920391	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	2	9	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0	7	NOT_EVALUABLE	DONE	NA	NA	Fibroblast/CAF	Epithelial/Ductal	0.0183142092242936	0.971	1000	0.0433443786282696	6	DONE	DONE	0.0433443786282696	13.0	Fibroblast/CAF	Epithelial/Ductal	0.0096830553023983	0.979	1000	0.0235411778652858	7	DONE	DONE	0.0235411778652858	7.0
PDAC	UniProtKB:Q13510	ASAH1	True	False	0e37123039ebdbc5	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	0.2735656300661525	0.1372745508104404	0.2404738585119063	11	RNA_PAIRED_CURRENT	DONE	6	5	0	True	True	Expression-source descriptive only;not unique action cell	Myeloid	Epithelial/Ductal	0.8181103980576303	1.0	1000	0.8705787803324263	7	DONE	DONE	0.8705787803324263	20.0	Myeloid	Fibroblast/CAF	0.8042326118832124	1.0	1000	0.7302489022978962	6	DONE	DONE	0.7302489022978962	13.0	Myeloid	Epithelial/Ductal	0.7644299355442372	1.0	1000	0.6531773641828986	7	DONE	DONE	0.6531773641828986	20.0
PDAC	UniProtKB:Q9NR71	ASAH2	True	False	e3512295e19e5174	1	NOT_EVALUABLE	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	NA	NA	NA	0	RNA_PAIRED_CURRENT	NOT_EVALUABLE	0	0	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0062462256569823	1.0	1000	0.0326388886516629	7	DONE	DONE	0.0326388886516629	18.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0062633924524375	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0059031269274519	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q9NR48	ASH1L	False	True	add162269e20513a	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.3502709578211216	0.0531095705888183	0.1461765263654361	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.1173409321532389	1.0	1000	0.7772446720773508	7	DONE	DONE	0.7772446720773508	18.0	Endothelial	B/Plasma	0.0314525187020692	0.822	1000	0.4882274424544972	6	DONE	DONE	0.4882274424544972	13.0	T/NK	Epithelial/Ductal	0.0305290080812745	0.698	1000	0.4082336849834811	7	DONE	DONE	0.270499697086291	21.0
PDAC	UniProtKB:P46597	ASMT	True	False	e5c7a9eed564585c	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	-0.25107583650199	0.03522995565479	0.1130103772303005	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0025774663932558	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0037019315608772	6	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0007949182623687	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:P08243	ASNS	False	True		0	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	0	c03ef28d9d9959f4	1	historical_relation_index.tsv	-0.6678668345717352	0.0293097688594063	0.1022267548023196	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	1	10	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	B/Plasma	0.0117600236417006	0.749	1000	0.2285991621029782	7	DONE	DONE	0.2285991621029782	18.0	Fibroblast/CAF	T/NK	0.0036142584418856	0.838	1000	0.0372497729760604	6	DONE	DONE	0.0372497729760604	13.0	Epithelial/Ductal	Fibroblast/CAF	0.0331818172022453	0.996	1000	0.1242306204616617	7	DONE	DONE	0.1242306204616617	24.0
PDAC	UniProtKB:Q86U10	ASPG	False	True	4f66752ab86bad38	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.4443147668865236	0.0057433216524563	0.0584311321184284	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	1	10	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0054012069251848	0.983	1000	0.0272553260652127	7	DONE	DONE	0.0272553260652127	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0210029150476132	0.936	1000	0.019362885611292	6	DONE	DONE	0.019362885611292	12.0	Epithelial/Ductal	Fibroblast/CAF	0.0097438490614568	0.995	1000	0.0178462859293444	7	DONE	DONE	0.0178462859293444	24.0
PDAC	UniProtKB:Q12797	ASPH	False	True	201eff56984aca9d	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	1.088873066891071	0.0024612764746908	0.0548657216119157	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	10	1	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.3715152067977726	1.0	1000	0.8317051981754413	7	DONE	DONE	0.8317051981754413	18.0	Endothelial	Epithelial/Ductal	0.050144608540149	0.777	1000	0.5652517428832347	6	DONE	DONE	0.5652517428832347	13.0	Epithelial/Ductal	Fibroblast/CAF	0.3069805833711934	1.0	1000	0.533810822169298	7	DONE	DONE	0.533810822169298	24.0
PDAC	UniProtKB:Q9H7F0	ATP13A3	True	False	91aa359bf0bdc397	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	1	0		0	historical_relation_index.tsv	0.4465497304617308	0.1464203114901777	0.2460259655651286	11	RNA_PAIRED_CURRENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Myeloid	Epithelial/Ductal	0.3423238593930879	1.0	1000	0.606491161538871	7	DONE	DONE	0.606491161538871	20.0	Myeloid	Endothelial	0.2005911247446338	0.997	1000	0.3874321225441234	6	DONE	DONE	0.3874321225441234	13.0	Epithelial/Ductal	Myeloid	0.0150985542378554	0.77	1000	0.2653140407825481	7	DONE	DONE	0.2653140407825481	24.0
PDAC	UniProtKB:Q4VNC1	ATP13A4	False	True	5cfd79ba33b106bc	1	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.5088134597721027	0.0467117615791547	0.136784497432057	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	3	8	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	T/NK	0.019928475581892	1.0	1000	0.0716004781376716	7	DONE	DONE	0.0716004781376716	18.0	Epithelial/Ductal	B/Plasma	0.0452970858821839	1.0	1000	0.0568146855862531	6	DONE	DONE	0.0568146855862531	12.0	Epithelial/Ductal	T/NK	0.0245066953562054	0.999	1000	0.0717113162562432	7	DONE	DONE	0.0717113162562432	24.0
PDAC	UniProtKB:Q6P4H8	ATPSCKMT	False	True	8cd6375c8f9c85ef	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	0.1150335332621009	0.3727478251881394	0.5028579151123014	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	7	4	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0184800456192542	0.997	1000	0.2240677207091939	7	DONE	DONE	0.2240677207091939	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0018995410659245	0.481	1000	0.0723875347751374	6	DONE	DONE	0.0670107400462383	12.0	Fibroblast/CAF	Epithelial/Ductal	0.0142519010201735	0.745	1000	0.107039920252754	7	DONE	DONE	0.0733820814356403	7.0
PDAC	UniProtKB:Q6E213	AWAT2	True	False	73c4128787c5a2f3;d0c4c0424a60cc22	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0	d0c4c0424a60cc22	1	historical_relation_index.tsv	-0.21509920711465	0.0708922134660971	0.1651922332653395	11	RNA_PAIRED_CURRENT	DONE	3	8	0	False	False	Expression-source descriptive only;not unique action cell	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0014380053908355	7	NOT_EVALUABLE	DONE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	NA	0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	1.431352341692431e-05	7	NOT_EVALUABLE	DONE	NA	NA
PDAC	UniProtKB:Q14032	BAAT	True	False	84da5aa556f54313;a554b096a6291e86	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	ALL3_SAME_TOP_AND_BOOTSTRAP_GE080	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0	84da5aa556f54313	1	historical_relation_index.tsv	-0.2627766067454909	0.1453704686340275	0.2460259655651286	11	RNA_PAIRED_CURRENT	DONE	3	8	0	True	True	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Acinar	0.0532681829667307	1.0	1000	0.12187980520676	7	DONE	DONE	0.12187980520676	18.0	Epithelial/Ductal	Fibroblast/CAF	0.0138828793370822	1.0	1000	0.016773376847798	6	DONE	DONE	0.016773376847798	12.0	Epithelial/Ductal	Fibroblast/CAF	0.0342337857411425	1.0	1000	0.0577779657945602	7	DONE	DONE	0.0577779657945602	24.0
PDAC	UniProtKB:O75936	BBOX1	True	False	3e9f2617d76be46f;b0a4ee2ebcadcbdf	2	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0		0	historical_relation_index.tsv	0.1266265985198628	0.4367598390567594	0.5340578230050474	11	RNA_PAIRED_CURRENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Endothelial	0.0206461900617336	1.0	1000	0.0476460731099552	7	DONE	DONE	0.0476460731099552	18.0	NOT_EVALUABLE	NOT_EVALUABLE	NA	NA	0	0.0078970011585425	6	NOT_EVALUABLE	DONE	NA	NA	Epithelial/Ductal	Fibroblast/CAF	0.0101553496971193	0.998	1000	0.0193443498123426	7	DONE	DONE	0.0193443498123426	24.0
PDAC	UniProtKB:P54687	BCAT1	False	True	3a428bec9481463a;c8842795159ae200	2	NOMINAL_EXPLORATORY	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	2		0	historical_relation_index.tsv	-0.9670998516741272	0.0007300102753495	0.0548657216119157	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	0	11	0	False	False	Expression-source descriptive only;not unique action cell	Myeloid	Acinar	0.0008851098394663	0.283	1000	0.369721218958936	7	DONE	DONE	0.3261336903229002	20.0	Myeloid	Endothelial	0.2420756852021284	1.0	1000	0.2879335262092694	6	DONE	DONE	0.2879335262092694	13.0	Fibroblast/CAF	Myeloid	0.1041826022181559	0.916	1000	0.2871171897291206	7	DONE	DONE	0.2871171897291206	7.0
PDAC	UniProtKB:O15382	BCAT2	True	False	c5716c3755b12d15;f8edf148eb5bf92a	2	FDR_SUPPORTED	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	2	0	c5716c3755b12d15	1	historical_relation_index.tsv	-0.4726907184408762	0.0001791887652379	0.0221298125068847	11	RNA_PAIRED_CURRENT	DONE	0	11	0	False	False	Expression-source descriptive only;not unique action cell	Fibroblast/CAF	Epithelial/Ductal	0.0051886271726176	0.528	1000	0.3402216888182737	7	DONE	DONE	0.2550298287474386	11.0	Epithelial/Ductal	Fibroblast/CAF	0.0249220320183521	0.824	1000	0.1483969594789077	6	DONE	DONE	0.1483969594789077	12.0	Fibroblast/CAF	Epithelial/Ductal	0.0107280311298442	0.582	1000	0.2029904584935041	7	DONE	DONE	0.2029904584935041	7.0
PDAC	UniProtKB:Q7Z5W3	BCDIN3D	False	True	e0f6314c8cadb553	1	NOT_SUPPORTED_THIS_TEST	20260922T120300Z_sop_v3_internal	STUDY_DEPENDENT_OR_NOT_EVALUABLE	20260922T120400Z_sop_v3_source	NOT_RUN;outside source-only SOP scope	NO_LINKED_LEGACY_EXTERNAL_GENE_RESULT	Separate currentDIRECT and supplementalRNA families;no best-relation selection;clinical overlap remains unverified	Discuss complete evidence;no mechanism claim from highest expression	DONE	All current and historical genes retained;measurement status recorded separately	0	1		0	historical_relation_index.tsv	-0.1564171354216948	0.1332243162871317	0.2452928398591395	11	RNA_PAIRED_HISTORY_SUPPLEMENT	DONE	5	6	0	False	False	Expression-source descriptive only;not unique action cell	Epithelial/Ductal	Fibroblast/CAF	0.0118304898534944	0.946	1000	0.1971598838692628	7	DONE	DONE	0.1971598838692628	18.0	Epithelial/Ductal	B/Plasma	0.0032409258586325	0.54	1000	0.0462459984913505	6	DONE	DONE	0.0462459984913505	12.0	T/NK	B/Plasma	0.0113260566303626	0.88	1000	0.0757915789329842	7	DONE	DONE	0.0430635898048795	21.0
